wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q3663047,Penina Tamanu,Pnina Tamano-Shata,female,1981-01-01,11,https://m.knesset.gov.il/en/mk/government/pages/governments.aspx?govId=36,2021-12-11,Q88839002,Minister of Immigration and Absorption,2021-06-13,Q3663047-49104BA0-8DE7-4179-83D0-99F80C2308C6
Q3663051,Meir Cohen,Meir Cohen,male,1955-11-15,11,https://m.knesset.gov.il/en/mk/government/pages/governments.aspx?govId=36,2021-12-11,Q890855,"Minister of Labor, Social Affairs and Social Services",2021-06-13,Q3663051-D18D5E40-E6E4-4192-81D5-99C5605E6F8E
Q3818052,Tamar Zandberg,Tamar Zandberg,female,1976-04-29,11,,,Q20021283,Minister of Environmental Protection,2021-06-13,Q3818052-DB253A4B-20EF-4471-81B5-628674008BB5
Q391262,Merav Michaeli,Merav Michaeli,female,1952-11-24,11,https://m.knesset.gov.il/en/mk/government/pages/governments.aspx?govId=36,2021-12-11,Q15731446,Minister of Transportation and Road Safety,2021-06-13,Q391262-F5F726C4-2683-4870-9243-EAF8229EBC4C
Q39318,Naftali Bennett,Naftali Bennett,male,1972-03-25,11,,,Q110061158,Minister of Community Affairs,2021-06-13,Q39318-A974D0E0-E889-4267-88FC-606B56CCC540
Q39318,Naftali Bennett,Naftali Bennett,male,1972-03-25,11,https://m.knesset.gov.il/en/mk/government/pages/governments.aspx?govId=36,2021-12-11,Q208487,Prime Minister,2021-06-13,Q39318-d10be0a9-4c7b-506a-870c-c624e814a620
Q4358424,Elazar Stern,Elazar Stern,male,1956-08-25,11,,,Q2082321,Minister of Intelligence,2021-06-13,Q4358424-C92A03ED-D051-4F3E-BB26-08224B1F9358
Q5360165,Eli Avidar,Eli Avidar,male,1964-12-03,11,https://m.knesset.gov.il/en/mk/government/pages/governments.aspx?govId=36,2021-12-11,Q15733044,Minister in the Prime Minister's Office,2021-08-05,Q5360165-655e6e8f-4561-7e18-26d8-65630b0476d7
Q557436,Benjamin Gantz,Benny Gantz,male,1959-06-09,11,https://m.knesset.gov.il/en/mk/government/pages/governments.aspx?govId=36,2021-12-11,Q7040859,Deputy Prime Minister,2021-06-13,Q557436-DB191564-8637-494C-9E25-697D309114A6
Q557436,Benjamin Gantz,Benny Gantz,male,1959-06-09,11,https://m.knesset.gov.il/en/mk/government/pages/governments.aspx?govId=36,2021-12-11,Q13222899,Minister of Defense,2020-05-17,Q557436-e6e9f110-444b-753a-8419-613f1cf83d35
Q569975,Yair Golan,Yair Golan,male,1962-05-14,11,,,Q110062375,Deputy Minister of the Economy and Industry,2021-07-26,Q569975-2316C103-1F0B-444F-BE51-BBE53C51BF05
Q58311,Avigdor Liberman,Avigdor Lieberman,male,1958-07-05,11,https://m.knesset.gov.il/en/mk/government/pages/governments.aspx?govId=36,2021-12-11,Q15722817,Minister of Finance,2021-06-13,Q58311-7f108269-45a4-3041-f8c1-1405d003ddf8
Q59519064,Idan Roll,Idan Roll,male,1984-04-27,11,,,Q15735049,Deputy Minister of Foreign Affairs,2021-06-28,Q59519064-36073F78-2730-438A-990F-B28B448A97C1
Q60951122,Matan Kahana,Matan Kahana,male,1972-07-29,11,,,Q20021277,Minister of Religious Services,2021-06-13,Q60951122-D15B317E-0918-4D12-A3FB-3EB0EA9076FF
Q6832388,Yoav Segalovitz,Yoav Segalovich,male,1959-04-23,11,https://m.knesset.gov.il/en/mk/government/pages/governments.aspx?govId=36,2021-12-11,Q110062315,Deputy Minister of Public Security,2021-06-28,Q6832388-1057E671-458F-4D9F-9248-FDAC385A723A
Q6940081,Yehiel Tropper,Yechiel Tropper,male,1978-04-22,11,https://m.knesset.gov.il/en/mk/government/pages/governments.aspx?govId=36,2021-12-11,Q20021272,Minister of Culture and Sport,2021-06-13,Q6940081-64314C3A-3ED7-4A35-99CA-40B0B573B9AC
Q6965078,Alon Schuster,Alon Schuster,male,1957-03-02,11,,,Q15728439,Deputy Minister of Defense,2021-06-28,Q6965078-116B964F-DBCA-45BC-81A1-4AA0D29BA776
Q7030786,Meirav Cohen,Meirav Cohen,female,1983-08-26,11,https://m.knesset.gov.il/en/mk/government/pages/governments.aspx?govId=36,2021-12-11,Q19803218,Minister for Social Equality and Pensioners,2021-06-13,Q7030786-0BDFA101-9011-424A-AADA-3C89272B7832
Q8054214,Yoaz Hendel,Yoaz Hendel,male,1975-05-22,11,,,Q20021270,Minister of Communications,2021-06-13,Q8054214-60F36066-D30C-4253-AF55-A7FF841CBC06
Q966349,Gideon Sa`ar,Gideon Sa'ar,male,1966-12-09,11,https://m.knesset.gov.il/en/mk/government/pages/governments.aspx?govId=36,2021-12-11,Q742063,Minister of Justice,2021-06-13,Q966349-A51F49A5-998F-447A-9451-296690CBE8C9
